,label,tweet_cleaned,tweet_text
155,NO,savage : dom 's boeing scoop -LRB- briefly -RRB- featured on the colbert report last night <url>,Savage: Dom's Boeing Scoop (Briefly) Featured on the Colbert Report Last Night http://t.co/afVewlia
156,NO,bbc <allcaps> news uk <allcaps> spain reveals shipwreck treasure : spain reveals some of the treasures discovered in a shipwreck whic . <repeat> <url>,BBC News UK Spain reveals shipwreck treasure: Spain reveals some of the treasures discovered in a shipwreck whic... http://t.co/N4Dgq1Dp
157,NO,they seriously need to work in some swiss clinic scenes when they have nurses ball / scorpio fam scenes <hashtag> bringusrealduke & robin,They seriously need to work in some Swiss clinic scenes when they have Nurses Ball/Scorpio fam scenes #BringUsRealDuke&Robin
158,YES,early morning fire at <number> <number> ave was ruled accidental due to unattended food on stove . no injuries . $ <number> k damage,Early morning fire at 2619 5 ave was ruled accidental due to unattended food on stove. No injuries. $40k damage
159,NO,kawasaki engine replacement part # <number> <number> gasket <allcaps> - set <allcaps> : gasket <allcaps> - set <allcaps> for kawasaki engine replaces part # <number> <number> <url>,Kawasaki Engine Replacement Part # 11028-6162 GASKET-SET: GASKET-SET For Kawasaki engine Replaces Part # 11028-6162 http://t.co/DenFhlHF
160,NO,you know you 're in idaho when you see a lady step outside and light up a corn cob pipe on a smoke break . <repeat> i 'm in idaho .,You know you're in Idaho when you see a lady step outside and light up a corn cob pipe on a smoke break...I'm in Idaho.
161,NO,free fire wood -LRB- seattle <smile> free fire wood we have free scrap wood for anyone who needs it . we have it set out o . <repeat> <url>,Free Fire Wood (Seattle): Free Fire Wood We have free scrap wood for anyone who needs it. We have it set out o... http://t.co/M0M0UwDH
162,NO,all-new <number> toyota rav <allcaps> <number> the most significant car of the la <allcaps> auto show ? : toyota introduced the fourth-generation . <repeat> <url>,"All-new 2013 Toyota RAV4, the most significant car of the LA Auto Show?: Toyota introduced the fourth-generation... http://t.co/j0KRmfHS"
163,NO,one more car payment ! <elong> hmm . . what to do with the extra money . . get another car payment ? lol,One more car payment!   Hmm. .What to do with the extra money. . Get another car payment? Lol
164,NO,police pull <number> items from rape suspect danford grant 's car <url>,Police pull 21 items from rape suspect Danford Grant's car http://t.co/x9oEwYtl
165,NO,now playing : stinger by stinger,Now Playing: Stinger by Stinger
166,NO,car has now stalled when ideling and when accelerating . will put oil in my car and see if that fixes the issue .,Car has now stalled when ideling and when accelerating. Will put oil in my car and see if that fixes the issue.
167,NO,"bbc <allcaps> news uk <allcaps> plane crash in congo-brazzaville : a cargo plane has crashed in congo-brazzaville , killing at least o . <repeat> <url>","BBC News UK Plane crash in Congo-Brazzaville: A cargo plane has crashed in Congo-Brazzaville, killing at least o... http://t.co/JZMc6EC5"
168,NO,"the most bizarre traffic stop - after the vehicle pulled over , we approached it and found that the driver wa <url>","The Most Bizarre Traffic Stop - After the vehicle pulled over, we approached it and found that the driver wa http://t.co/4ch6F9ts"
169,NO,this girl is on fire . this girl is on fire . she 's walking on fire . this girl is on fire - alicia keys <hashtag> deep,This girl is on fire. This girl is on fire. She's walking on fire. This girl is on fire - Alicia Keys #deep
170,NO,"also , ive never seen more smokers than in turkey . even seen kids smoke . nearly everyone around me at the match smoke too . in their seats !","Also, Ive never seen more smokers than in Turkey. Even seen kids smoke. Nearly everyone around me at the match smoke too. In their seats!"
171,NO,"<hashtag> seahawks injury report : doubtful - trufant -LRB- hammy -RRB- . questionable - bryant -LRB- foot -RRB- , hill -LRB- ankle -RRB- , rice -LRB- calf -RRB- . probable - lynch , scruggs","#Seahawks injury report: Doubtful - Trufant (hammy). Questionable - Bryant (foot), Hill (ankle), Rice (calf). Probable - Lynch, Scruggs"
172,NO,the <hashtag> fall <hashtag> fires burned <hashtag> crimson <url>,The #fall #fires burned #crimson http://t.co/LCEXEDis
173,NO,do not get close to the water if you do not want to get wet . do n't get too close to the fire if you do not wan na get burned,do not get close to the water if you do not want to get wet. don't get too close to the fire if you do not wanna get burned
174,NO,another way <hashtag> plasticpollutes - train cars with <hashtag> toxic cargo crash off <hashtag> nj <allcaps> <allcaps> bridge <url>,Another way #PlasticPollutes- Train Cars with #Toxic Cargo Crash Off #NJ Bridge http://t.co/2TBJPvBD
175,NO,to smoke or not to smoke that is the question,To smoke or not to smoke that is the question
176,YES,collision at sw <allcaps> alaska st & california ave sw <allcaps> northbound right lane blocked . one eastbound lane blocked,Collision at SW Alaska St & California Ave SW northbound right lane blocked. one eastbound lane blocked
177,NO,"washington hosts jackson state dec. . <number> jackson state plays its first <number> games of the year on the road . fourteen of first <number> on road , too .","Washington hosts Jackson State Dec. 15. Jackson State plays its first 11 games of the year on the road. Fourteen of first 16 on road, too."
178,NO,<hashtag> smoke <hashtag> break,#smoke #break
179,NO,"seahawks injury report : marcus trufant doubtful , walter thurmond will be active <url>","Seahawks Injury Report: Marcus Trufant doubtful, Walter Thurmond will be active http://t.co/sp76IsxD"
180,YES,"<number> police cars and <number> fire trucks with sirens blaring passed by , then a minute later <number> more police car and <number> ambulances . hope people are ok !","3 police cars and 2 fire trucks with sirens blaring passed by, then a minute later 1 more police car and 2 ambulances. Hope people are ok!"
181,YES,accident reported in bellevue - sb <allcaps> <number> before i <number> may be blocking hov <allcaps> lane . <repeat>,"Accident reported in Bellevue - SB 405 before I-90, may be blocking HOV lane.."
182,YES,there 's a car smoking on the freeway . <repeat> i do n't think he should be driving it . <repeat>,There's a car smoking on the freeway.... I don't think he should be driving it....
183,NO,montana judge blocks wolverine trapping : a montana judge has issued a last-minute restraining order blocking a . <repeat> <url>,Montana judge blocks wolverine trapping: A Montana judge has issued a last-minute restraining order blocking a... http://t.co/Tmr5nKyA
184,NO,montana judge blocks wolverine trapping : a montana judge has issued a last-minute restraining order blocking a . <repeat> <url>,Montana judge blocks wolverine trapping: A Montana judge has issued a last-minute restraining order blocking a... http://t.co/XIqHhE7y
185,NO,my coworker tried to figure out how to say my last name . <repeat> l ah <allcaps> zah r -LSB- let car zen car rad -RSB- <hashtag> awesome,My coworker tried to figure out how to say my last name...l AH zah r [Let cAr Zen cAr Rad] #awesome
186,NO,"a <elong> says certain ethanol fuel can damage cars , asks epa <allcaps> to remove from pumps -LRB- human events -RRB- <url> <hashtag> tcot","AAA says certain ethanol fuel can damage cars, asks EPA to remove from pumps(human events) http://t.co/zv1SCt97 #tcot"
187,NO,key things to look for in an ad hoc reporting tool : <url> <hashtag> reporting <hashtag> business,Key things to look for in an ad hoc reporting tool: http://t.co/sLFS9vYP #reporting #business
188,NO,"postbusiness | ford recalls escapes , fusions for engine fire risk : ford recalls escapes , fusions for engine fire . <repeat> <url>","PostBusiness| Ford recalls Escapes, Fusions for engine fire risk: Ford recalls Escapes, Fusions for engine fire ... http://t.co/rN0ndtjg"
189,YES,"just got into a car crash . fine , but pretty bruised chest . i love you i love you","Just got into a car crash. Fine, but pretty bruised chest. I love you I love you"
190,YES,motor vehicle accident freeway | aurora av n / prospect st | units : a <number> e <number> e <number>,Motor Vehicle Accident Freeway | Aurora Av N / Prospect St | Units: A2 E2 E5
191,NO,truckers <allcaps> ! get <allcaps> noticed <allcaps> ! post your info and find shippers near you ! its simple go to trucks <allcaps> page and add <allcaps> new truck <allcaps> . <hashtag> trucking <hashtag> logistics,TRUCKERS! GET NOTICED! Post your info and find shippers near you! Its simple go to TRUCKS page and ADD new TRUCK. #trucking #logistics
192,YES,accident reported in renton - rainier ave on-ramp to sb <allcaps> <number> right lane . do n't go there to get on the freeway !,"Accident reported in Renton - Rainier Ave on-ramp to SB 405, right lane. Don't go there to get on the freeway!"
193,NO,a <elong> says we should put the kibosh on e <number> citing engine damage and voided car warranties : <url> <hashtag> ethanol,"AAA says we should put the kibosh on E15, citing engine damage and voided car warranties: http://t.co/plH5QvMp #ethanol"
194,YES,collision at ward st & aurora ave n right lane blocked,Collision at Ward St & Aurora Ave N right lane blocked
195,NO,sunnydale 's police force seems to exist solely to put up one lone strand of yellow tape then abandon the crime scene . <hashtag> buffyobservations,Sunnydale's police force seems to exist solely to put up one lone strand of yellow tape then abandon the crime scene. #BuffyObservations
196,YES,collision at ward st & aurora ave n northbound right lane blocked,Collision at Ward St & Aurora Ave N northbound right lane blocked
197,NO,"jam out with sweet caroline 's jams and jellies like their locally tasty , rainer cherry jam ! more fun gift ideas . <repeat> <url>","Jam out with Sweet Caroline's jams and jellies like their locally tasty, Rainer Cherry jam! More fun gift ideas... http://t.co/pHxp3nQl"
198,NO,edm / king - one hour wait for vehicles in edmonds due to heavy traffic . <url>,Edm/King - One hour wait for vehicles in Edmonds due to heavy traffic.  http://t.co/OdQaJnt2
199,NO,is it just me who keeps thinking of this with all the fiscal cliff talk ? <url> should redo scene with boehner & reid in car,Is it just me who keeps thinking of this with all the fiscal cliff talk? http://t.co/nBUtuKT9 Should redo scene with Boehner & Reid in car
200,YES,"accident reported in kirkland - nb <allcaps> <number> north of <number> th , hov <allcaps> lane . <repeat>","Accident reported in Kirkland - NB 405 north of 85th, HOV lane..."
201,YES,"update in kirkland - accident nb <allcaps> <number> just north of <number> th , hov <allcaps> lane . aid on scene . slow from <number>","Update in Kirkland - accident NB 405 just north of 85th, HOV lane. Aid on scene. Slow from 520"
202,NO,exclusive story at <number> about what a law officer did on this highway hat could cost his job . <url>,Exclusive story at 5 about what a law officer did on this highway hat could cost his job. http://t.co/yXtDuzC4
203,NO,its been <number> months since i last smoked a ciggarette ! and im planning to never smoke again ! <hashtag> <number> ny <allcaps> resolution <hashtag> biggestaccomplishment <hashtag> proud,Its been 11months since i last smoked a ciggarette! And im planning to never smoke again! #2012NYresolution #biggestaccomplishment #proud
