,label,tweet_cleaned,tweet_text
146,NO,"<number> honda odyssey minivan -LRB- blytheville -RRB- $ <number> <number> k highway miles , auto <allcaps> , mechanically sound , tan cloth , power s . <repeat> <url>","2001 Honda Odyssey Minivan (Blytheville) $3995: 180K highway miles, AUTO, mechanically sound, tan cloth, power s... http://t.co/dgve0Wdl"
147,NO,tn <allcaps> trucking co owner denied deduction buying trucks for child support <url>,TN Trucking Co Owner Denied Deduction Buying Trucks for Child Support http://t.co/2KPtx9dN
148,NO,crash free in the mid south ! keep it up ! <hashtag> traffic,Crash Free in the Mid South!  Keep it up! #traffic
149,YES,traffic : disabled car blocking the right lane i <number> w / b after walnut grove . <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / cvon <number>,Traffic: Disabled car blocking the right lane I-240 w/b after Walnut Grove. #WREG #MEMtraffic /cvon3
150,NO,<number> honday odyssey ex <allcaps> - l -LRB- olive branch -RRB- $ <number> two <allcaps> owners <allcaps> i have <allcaps> the <allcaps> car <allcaps> fax <allcaps> one <allcaps> accident <allcaps> backed <allcaps> into <allcaps> a car <allcaps> in <allcaps> a . <repeat> <url>,2004 honday odyssey EX-L (olive branch) $6700: TWO OWNERS I HAVE THE CAR FAX ONE ACCIDENT BACKED INTO A CAR IN A... http://t.co/DqzF0yFT
151,YES,traffic <allcaps> : crash on austin peay at yale rd.,TRAFFIC: Crash on Austin Peay at Yale Rd.
152,YES,injury crash on highland at southern . wrecker finally wrapping up on sb <allcaps> <number> out east . <hashtag> memtraffic,Injury crash on Highland at Southern. Wrecker finally wrapping up on SB 240 out east.  #memtraffic
154,YES,"traffic <allcaps> : injury crashes on lamar ave. at winchester rd. , highland at southern ave.","TRAFFIC: Injury crashes on Lamar Ave. at Winchester Rd., Highland at Southern Ave."
155,NO,car stopped . this would n't have happened to my car.going to be late for school again . <hashtag> mymomcar,Car stopped. This wouldn't have happened to my car.Going to be late for school again. #mymomcar
156,NO,nanowrimo crash and burn -LRB- or is it ? -RRB- <url>,NaNoWriMo Crash and Burn (or is it?) http://t.co/0b3uPGMw
157,YES,traffic <allcaps> : shoulder blocked on sam cooper blvd. westbound at perkins,TRAFFIC: Shoulder blocked on Sam Cooper Blvd. westbound at Perkins
158,YES,traffic : serious injury crash on i <number> -LRB- midtown -RRB- s / b near s pkwy . expect delays in both <allcaps> directions . <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / cvon <number>,Traffic: Serious injury crash on I-240 (Midtown) s/b near S Pkwy. Expect delays in BOTH directions. #WREG #MEMtraffic /cvon3
159,YES,"injury crash on sb <allcaps> midtown <number> near south parkway , left lane blocked . rubbernecking causing the delays nb <allcaps> . <hashtag> memtraffic","Injury crash on SB Midtown 240 near South Parkway, left lane blocked.  Rubbernecking causing the delays NB. #memtraffic"
160,YES,"wb <allcaps> sam cooper near perkins , right lane blocked , traffic back to <number> <hashtag> memtraffic","WB Sam Cooper near Perkins, right lane blocked, traffic back to 240.  #memtraffic"
162,YES,traffic <allcaps> : injury crash on i <number> southbound near south pkwy . heavy delays in both directions .,TRAFFIC: Injury crash on I-240 southbound near South Pkwy. Heavy delays in both directions.
163,NO,i mean like really what does butter do to cars or car paint ? <repeat>,I mean like really what does butter do to cars or car paint????
164,NO,"every time i hear alicia keys new song , my brain sees a girl getting up off a toilet which is on fire . <repeat> because she pisses fire . std <allcaps> ! <repeat>","Every time I hear Alicia keys new song, my brain sees a girl getting up off a toilet which is on fire... because she pisses fire. STD!!!!"
165,YES,"traffic alert <allcaps> : serious injury crash on i <number> -LRB- midtown -RRB- s / b near s pkwy . center , left & left emergency lanes . <repeat> <url>","Traffic ALERT: Serious injury crash on I-240 (Midtown) s/b near S Pkwy. Center, left & left emergency lanes... http://t.co/KLACblRP"
166,YES,traffic : injury crash on sam cooper w / b before perkins . right lane & emergency lane blocked <allcaps> ! merge left ! <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / cvon <number>,Traffic: Injury crash on Sam Cooper w/b before Perkins. Right lane & emergency lane BLOCKED! Merge left! #WREG #MEMtraffic /cvon3
167,YES,"injury crash on nb <allcaps> <number> south of brooks rd. also , nb <allcaps> midtown <number> south of lamar in the right lane . <hashtag> memtraffic","Injury crash on NB 55 south of Brooks Rd.  Also, NB Midtown 240 south of Lamar in the right lane.  #memtraffic"
168,NO,since my car accident,Since my car accident
169,YES,"wrecks on bill morris pkwy wb <allcaps> between riverdale and kirby , summer ave w of graham st , lamar ave at winchester and <number> s n of s pkwy . <hashtag> traffic","Wrecks on Bill Morris Pkwy WB between Riverdale and Kirby, Summer Ave W of Graham St, Lamar Ave at Winchester and 240S N of S Pkwy. #traffic"
170,YES,"traffic on <number> nb <allcaps> between <number> and s pkwy , <number> w between <number> and poplar and <number> wb <allcaps> between <number> and poplar . <hashtag> traffic","Traffic on 240 NB between 55 and S Pkwy, 240W between 40 and Poplar and 240 WB between 40 and Poplar. #traffic"
171,YES,multiple accidents and one fatality on the highway coming in to work . <repeat> <hashtag> sad,Multiple accidents and one fatality on the highway coming in to work... #sad
172,NO,police searching for gunman who wounded two <url>,Police searching for gunman who wounded two http://t.co/qOvtb5HW
173,YES,injury crash at walnut grove at farm . <hashtag> memtraffic,Injury crash at Walnut Grove at Farm.  #memtraffic
174,NO,"the road to frogmore has ghosts , haunts , rolling balls of fire , and the greybeards of evil men who ca n't rest . - <url>","The Road to Frogmore has ghosts, haunts, rolling balls of fire, and the greybeards of evil men who can't rest.- http://t.co/2oylqF3P"
175,YES,i <number> n in shelby co crash multiple vehicles at exit <allcaps> <number> crump <allcaps> blvd <allcaps> . / lamar <allcaps> av <allcaps> . at <number> am <allcaps> <number> / <number> est clear by <number> am <allcaps> <number> / <number> -LRB- ct <allcaps>,I-240 N in Shelby Co Crash Multiple Vehicles at EXIT 29:  CRUMP BLVD./ LAMAR AV.  at 7:40 AM 11/26 est clear by 10 AM 11/26 (CT
177,YES,injury crash on hacks cross at lowrance . <hashtag> memtraffic,Injury crash on Hacks Cross at Lowrance.  #memtraffic
178,YES,factory fire kills <number> in bangladesh : the fire alarm : waved off by managers . an exit door : locked . the fire . <repeat> <url>,Factory fire kills 112 in Bangladesh: The fire alarm: Waved off by managers. An exit door: Locked. The fire... http://t.co/oe5f36dV
179,NO,i got <number> hrs of sleep last night cuz me n my homie smoked drank and would n't stop playin nba jam,i got 3 hrs of Sleep last night cuz me n my homie smoked drank and wouldn't stop playin nba jam
180,NO,it 's remarkable to me the frequency with which memphians can crash their cars on stretches of road with no traffic signals and no turns .,It's remarkable to me the frequency with which Memphians can crash their cars on stretches of road with no traffic signals and no turns.
181,YES,traffic : still dealing w / major <allcaps> delays * both <allcaps> * directions on i <number> -LRB- midtown -RRB- near s pkwy due to early injury crash ! <hashtag> wreg <allcaps> <allcaps> <hashtag> mem <allcaps> traffic / cvon <number>,Traffic: Still dealing w/ MAJOR delays *BOTH* directions on I-240 (Midtown) near S Pkwy due to early injury crash! #WREG #MEMtraffic /cvon3
182,NO,it 'll happen at <number> percent of the games before the all-star break and all of them after the break .,It'll happen at 50 percent of the games before the All-Star Break and all of them after the break.
183,NO,pretty sure cleaning my car windows yesterday has made my car faster . i 'm no scientist though .,Pretty sure cleaning my car windows yesterday has made my car faster. I'm no scientist though.
184,YES,-LRB- <number> / <number> -RRB- traffic <allcaps> update <allcaps> : i <number> northbound and <allcaps> southbound between lamar ave. and norris rd. still heavily congested from two crashes .,(1/2) TRAFFIC UPDATE: I-240 northbound AND southbound between Lamar Ave. and Norris Rd. still heavily congested from two crashes.
185,YES,-LRB- <number> / <number> -RRB- traffic <allcaps> update <allcaps> : right lane still blocked on i <number> northbound at lamar ave. alternate route suggested .,(2/2) TRAFFIC UPDATE: Right lane still blocked on I-240 northbound at Lamar Ave. Alternate route suggested.
186,NO,the car accident replayed in my mind all night long,The car accident replayed in my mind all night long
187,NO,cold <allcaps> game <allcaps> ! auburn <allcaps> fired <allcaps> head <allcaps> coach <allcaps> gene <allcaps> chizik <allcaps> after <allcaps> just <allcaps> winning <allcaps> the <allcaps> championship <allcaps> in <allcaps> <number> ! yea they was sorry this year but dang fired <allcaps> tho <allcaps> ?,COLD GAME! AUBURN FIRED HEAD COACH GENE CHIZIK AFTER JUST WINNING THE CHAMPIONSHIP IN 2010! Yea they was sorry this year but dang FIRED THO?
188,NO,"at the school house in computer lab ready <number> go back home and chill . <repeat> ready for winter break , thanksgiving break was too short .","At the school house in computer lab ready 2 go back home and chill..ready for winter break , thanksgiving break was too short."
189,NO,"thanksgiving break went too fast , hopefully christmas break goes by slow . <number> more weeks !","Thanksgiving Break went too fast, hopefully Christmas Break goes by slow. 2 more weeks!"
190,NO,time exspired # time for me to move on to da next # single <allcaps> again,Time Exspired # Time for me to move on to da next # SINGLE again
191,YES,neomemphis news : deadly morning wreck on i <number> action news <number> is on the scene of a deadly accident on i . <repeat> <url> <hashtag> memphis,NeoMemphis News: Deadly morning wreck on I-240: Action News 5 is on the scene of a deadly accident on I... http://t.co/DqlrKEx8 #memphis
192,YES,traffic alert : i <number> -LRB- midtown -RRB- shutdown in both <allcaps> directions near s pkwy due in fatal crash from earlier this morning . please <allcaps> avoid <allcaps> area <allcaps> ! <hashtag> wreg <allcaps> <allcaps>,Traffic Alert: I-240 (Midtown) shutdown in BOTH directions near S Pkwy due in fatal crash from earlier this morning. PLEASE AVOID AREA!#WREG
193,YES,traffic now down to one lane in both directions on midtown <number> between south parkway and norris from an earlier crash . <hashtag> memtraffic,Traffic now down to one lane in both directions on Midtown 240 between South Parkway and Norris from an earlier crash.  #memtraffic
194,YES,"<number> killed , <number> injured in south memphis crash on i <number> one person was killed monday morning in a crash on interstate . <repeat> <url>","1 killed, 1 injured in South Memphis crash on I-240: One person was killed Monday morning in a crash on Interstate... http://t.co/cYUE4mkR"
195,NO,memphis police arrest two juveniles in child-porn case : memphis police have charged two juveniles in the child-p . <repeat> <url>,Memphis Police arrest two juveniles in child-porn case: Memphis police have charged two juveniles in the child-p... http://t.co/Is28uwYS
