,tweet id, tweet, label,tweet_cleaned
192,'327624454387666944',How are the Texans not going to pick Baylor wide receiver Terrance Williams. Disappointing.,off-topic,how are the texans not going to pick baylor wide receiver terrance williams . disappointing .
193,'326526677373034496',I'm tired of trying .... Like foreal !,off-topic,i 'm tired of trying . <repeat> like foreal !
194,'327777309190914048',I don't even know if taking these classes next year is a good idea /: !!,off-topic,i do n't even know if taking these classes next year is a good idea / : ! <repeat>
195,'326239249458397185',It's been written in the stars.,off-topic,it 's been written in the stars .
196,'328238961933836288',While You Bitches chasing  dick  im chasing  money,off-topic,while you bitches chasing dick im chasing money
197,'324947350554554368',@PositiveAdviser: Feel it. Believe it. Dream it. Be it.,off-topic,<user> : feel it . believe it . dream it . be it .
198,'326104578091270144',"Speak the truth, even if your voice shakes. #realtalk",off-topic,"speak the truth , even if your voice shakes . <hashtag> realtalk"
199,'324531854017429504',I keep my distance from these niggas,off-topic,i keep my distance from these niggas
200,'326102414849613824',Ed get me out of this world.,off-topic,ed get me out of this world .
201,'327496703756341249',@psaenzjr dumbest sick person on earth. you.,off-topic,<user> dumbest sick person on earth . you .
202,'326033619984461824',Bird just flew into the window.. walled it off like nothing happened.,off-topic,bird just flew into the window . <repeat> walled it off like nothing happened .
203,'324535046537105408',Dont fuck around with no snitch,off-topic,dont fuck around with no snitch
204,'327627806332833792',@Treyy_4 hey stanka how u been,off-topic,<user> hey stanka how u been
205,'327858703862730752',Once you're on my bad side....you stay there.,off-topic,once you 're on my bad side . <repeat> you stay there .
206,'324572588422606848',"@barbie_kayy lol same shit. Tryna stay outta trouble, its like ever since I left.baines you stopped fuckin with me",off-topic,"<user> lol same shit . tryna stay outta trouble , its like ever since i left.baines you stopped fuckin with me"
207,'326688515456909312',So ready for prom season to be over so I can finally be done with this job,off-topic,so ready for prom season to be over so i can finally be done with this job
208,'326744763766296577',@AtlasExplorer I had a steak but didn't even think about cutting down a tree. Damn!,off-topic,<user> i had a steak but did n't even think about cutting down a tree . damn !
209,'325468504004362240',@CHRIS_andtell: 4/20 is a daily thing for me. ya'll know that  no need to brag or upload picturesFOH,off-topic,<user> : <number> / <number> is a daily thing for me . ya 'll know that no need to brag or upload picturesfoh <allcaps>
210,'326530034787569664',"@SammiePizarro: All it takes to make it, is hope, dedication, determination, confidence... And you set..",off-topic,"<user> : all it takes to make it , is hope , dedication , determination , confidence . <repeat> and you set . <repeat>"
211,'327541960741109760',"I was swerving in the student parking lot, with cheif keef blasting !!!!! #BOSS",off-topic,"i was swerving in the student parking lot , with cheif keef blasting ! <repeat> <hashtag> boss <allcaps> <allcaps>"
212,'326467960497639424',"I'm at Castle Bastian (Waco, TX) http://t.co/LgDrEce9uh",off-topic,"i 'm at castle bastian -LRB- waco , tx <allcaps> -RRB- <url>"
213,'327520406200258560',@markiss94 This is one of those government paid days. Or scholarship. Either or.,off-topic,<user> this is one of those government paid days . or scholarship . either or .
214,'325541265838055424',Finally Home Now Time To Sleep Thank God For Another Day  #futbol #messi #sleep #warmy #futbolesvida,off-topic,finally home now time to sleep thank god for another day <hashtag> futbol <hashtag> messi <hashtag> sleep <hashtag> warmy <hashtag> futbolesvida
215,'326574688857903104',Jamal Crawford handles makes that face when you go ooooweee,off-topic,jamal crawford handles makes that face when you go oooowe <elong>
216,'324923160044642305',@RebekahH_KVUE @AndyP_KVUE @MarkW_KVUE no traffic passing through Waco on N I-35 but that could change as we get closer to West,on-topic,<user> <user> <user> no traffic passing through waco on n i <number> but that could change as we get closer to west
217,'326393782956343296',"#WestTX needs your help.  Please bring what you can.  What is needed most are cleaning supplies, bleach, gloves, &amp; laundry detergent.",on-topic,"<hashtag> westtx <allcaps> needs your help . please bring what you can . what is needed most are cleaning supplies , bleach , gloves , & laundry detergent ."
218,'325331610478202881',Impressive work sir MT @bynickdean: Headed back to FW - thanks for all the kind words! Follow @gdickson @patrickmwalker1 from @startelegram,off-topic,impressive work sir mt <allcaps> <user> : headed back to fw <allcaps> - thanks for all the kind words ! follow <user> <user> from <user>
219,'327553388336275456',"@ParisHilton: Think, Believe, Dream, and Dare. To do what is in your heart  pease n Love..!",off-topic,"<user> : think , believe , dream , and dare . to do what is in your heart pease n love ! <repeat>"
220,'327473961778688001',"Men's warehouse, you took all my money.",off-topic,"men 's warehouse , you took all my money ."
221,'327202209160896513',On wednesdays I only eat green stuff. #greenapple #peanutbutter #mintchocolatechip  @ Memorial http://t.co/qeGuIHirhQ,off-topic,on wednesdays i only eat green stuff . <hashtag> greenapple <hashtag> peanutbutter <hashtag> mintchocolatechip @ memorial <url>
222,'327544276043046912',I feel the little muscle mass i have decreasing by the minute #wheresdafood,off-topic,i feel the little muscle mass i have decreasing by the minute <hashtag> wheresdafood
223,'325087155712045057',I regret sleeping all day now,off-topic,i regret sleeping all day now
224,'326682583918338048',@Armyy_GF WHAT. IS. THIS. SNOOGLE. YOU. SPEAK. OF.,off-topic,<user> what <allcaps> . is <allcaps> . this <allcaps> . snoogle <allcaps> . you <allcaps> . speak <allcaps> . of <allcaps> .
225,'326116948243009536',"On the cool , if it wasnt fot boosie &amp; webbie I would've never known how to spell independent .",off-topic,"on the cool , if it wasnt fot boosie & webbie i would 've never known how to spell independent ."
226,'326777908389625856',Bayern like 50 corner kicks barca none pick it,off-topic,bayern like <number> corner kicks barca none pick it
228,'325993120049291264',@_SimplyRuthless my mama like that shit lol,off-topic,<user> my mama like that shit lol
229,'325759360158535680',I'm On My Grown Man !,off-topic,i 'm on my grown man !
230,'327866858013356032',"#PainAndGain comes our tonight. Who's down ? It's got everything you could ask for in a movie: bodybuilding and @TheRock. It's a win, win.",off-topic,"<hashtag> painandgain comes our tonight . who 's down ? it 's got everything you could ask for in a movie : bodybuilding and <user> . it 's a win , win ."
231,'326145412312485890',@Teee_Luhh that Killeen thing you playing ?,off-topic,<user> that killeen thing you playing ?
232,'324711165261393921',"lol I remember last summer when I went to see the dark knight rises, quistar was there and I yelled Quistar Go!!!",off-topic,"lol i remember last summer when i went to see the dark knight rises , quistar was there and i yelled quistar go ! <repeat>"
233,'324669124431200257',"Girl, take pride in what you wanna do, even if that means a new man every night inside of you.",off-topic,"girl , take pride in what you wan na do , even if that means a new man every night inside of you ."
234,'327510502647398400',You a real bitch i know wassup witcha,off-topic,you a real bitch i know wassup witcha
235,'325752411840970752',"I'm at @Lowes Home Improvement (Waco, TX) http://t.co/Z9AWfdBudS",off-topic,"i 'm at <user> home improvement -LRB- waco , tx <allcaps> -RRB- <url>"
236,'324949628195848192',Does anyone know if they still need phone chargers for first responders in west?,on-topic,does anyone know if they still need phone chargers for first responders in west ?
237,'325783491256147968',Bout to get those zzzzzz's to rest up for tonight.,off-topic,bout to get those z <elong> 's to rest up for tonight .
238,'327625973874950145',Believe in your self is my new motto,off-topic,believe in your self is my new motto
239,'326374226003128320',@BigDaddyLuna_: #oomf called me late as fuck lastnight. I was gone! Next time pick up my shit!,off-topic,<user> : <hashtag> oomf called me late as fuck lastnight . i was gone ! next time pick up my shit !
240,'328222512687239168',I'm ready to get off.,off-topic,i 'm ready to get off .
241,'326908925679128577',@OK_ImaAsshole: When someone you like twerks for you &gt;&gt;&gt;&gt; That's always a pleasant surprise.aint it tho,off-topic,<user> : when someone you like twerks for you > > > > that 's always a pleasant surprise.aint it tho
242,'325460235835830272',I got to hold my babies today!!! They just laid their little head on my chest! #ILoveBabies #SoSweet,off-topic,i got to hold my babies today ! <repeat> they just laid their little head on my chest ! <hashtag> il <allcaps> ovebabies <hashtag> sosweet
243,'327604180552404992',"Raw grief, service, sacrifice, community. Still thinking abt #Westmemorial. Craving light.  Need gummi bears, bubbles, giggles for the soul.",on-topic,"raw grief , service , sacrifice , community . still thinking abt <hashtag> westmemorial . craving light . need gummi bears , bubbles , giggles for the soul ."
244,'326130427398070273',@TheRealTinaB_ chill I wasnt that little   lol,off-topic,<user> chill i wasnt that little <elong> lol
245,'327635827763077120',@JayJayed_007 thats a bet haha and well you still cant beat me bro haha,off-topic,<user> thats a bet haha and well you still cant beat me bro haha
247,'328134262308085761',Everybody knocked lil mama down and oomf just won't let that how go,off-topic,everybody knocked lil mama down and oomf just wo n't let that how go
248,'324735524629794816',@BrowerVirginia @armywife68w read my tweets girl,off-topic,<user> <user> read my tweets girl
249,'326181668161466370',@xxcantbesavedxx good quote! I like it!,off-topic,<user> good quote ! i like it !
250,'327449147013754880',WHITE PEOPLE TAKING PHOTOS WITH IPADS.,off-topic,white <allcaps> people <allcaps> taking <allcaps> photos <allcaps> with <allcaps> ipads <allcaps> .
251,'326483157752872960',Needs friends to text.  #holla,off-topic,needs friends to text . <hashtag> holla
252,'324388200246308865',If she still has to ask her parents to go out she's to young for you bro,off-topic,if she still has to ask her parents to go out she 's to young for you bro
253,'324714693757382656',"im not a saint &amp; it shouldn't take something like this for me realize the big picture. better late than never, but never late is better.",off-topic,"im not a saint & it should n't take something like this for me realize the big picture . better late than never , but never late is better ."
