,tweet id, tweet, label,tweet_cleaned
157,'297242374327898113',"@bones_mc_coy yeah, turning off the safety switch (and noise) also turns off fridge. Not bright.  Hope the plumber's perve-worthy ;)",off-topic,"<user> yeah , turning off the safety switch -LRB- and noise -RRB- also turns off fridge . not bright . hope the plumber 's perve-worthy <smile>"
158,'296862172871540736',Proposals to present at @artsqueensland Articulate Conference in Aug due Mon 4 Feb. #articulate2013  #rockhampton http://t.co/VcdpDuub,off-topic,proposals to present at <user> articulate conference in aug due mon <number> feb. . <hashtag> articulate <number> <hashtag> rockhampton <url>
159,'295507368052146176',This guy is a grub http://t.co/OLSi0oXO #ashby,off-topic,this guy is a grub <url> <hashtag> ashby
160,'297303535186485249',Snappin a string is the damn worst!!!,off-topic,snappin a string is the damn worst ! <repeat>
161,'296215855602204672',@mimstacey @janecaro game over. In most states quality govt secondary perform better at the very top than expensive religious institutions.,off-topic,<user> <user> game over . in most states quality govt secondary perform better at the very top than expensive religious institutions .
162,'296165214695600129',Haha sorry @travisdwatson I don't get on here as much as I should! Hey I still can find the moon calendar that you showed me!,off-topic,haha sorry <user> i do n't get on here as much as i should ! hey i still can find the moon calendar that you showed me !
163,'296131387814199297',@Fuzzypaw Some people really get off on it but not me. Not at all.,off-topic,<user> some people really get off on it but not me . not at all .
164,'296563609788616704',living and learning/Vivendo e aprendendo #instagood #instafood #austrlia  @ Gemini Court Holiday Apartments http://t.co/wsNa6djD,off-topic,living and learning / vivendo e aprendendo <hashtag> instagood <hashtag> instafood <hashtag> austrlia @ gemini court holiday apartments <url>
165,'296074456743436288',@_Nathan_Dunn_ know what ya mean lad!! I am a champion after all!! #legend,off-topic,<user> know what ya mean lad ! <repeat> i am a champion after all ! <repeat> <hashtag> legend
166,'297474517356400640',Just ordered @eric_lanlard #homebake - what's the first thing I should try?!,off-topic,just ordered <user> <hashtag> homebake - what 's the first thing i should try ! <repeat>
167,'296414863431966720',@PurdysChocolate I've tried them &amp; can thoroughly recommend them. Do you still do Orange Melties as well?,off-topic,<user> i 've tried them & can thoroughly recommend them . do you still do orange melties as well ?
168,'295824808191619072',@haych_enn its a sign..for you to stop talking to them so youll stop missing them haha,off-topic,<user> its a sign . <repeat> for you to stop talking to them so youll stop missing them haha
169,'296431000421027842',Pub lunch on first day back...hmm sure! :D (@ Woolloongabba Hotel) http://t.co/IqdLvGwt,off-topic,pub lunch on first day back . <repeat> hmm sure ! <smile> -LRB- @ woolloongabba hotel -RRB- <url>
170,'296249348835123201',Wanted a unwanted garden shed for free http://t.co/Gj8zS01i,off-topic,wanted a unwanted garden shed for free <url>
171,'295818068167364608',"I hope Dennis, Gen and yourself are keeping Safe@VictoriaNewton",off-topic,"i hope dennis , gen and yourself are keeping safe <user>"
172,'295866280974614528',@wwos9 I've eaten too many dried apricots and just had to go to the toilet. What happened in there reminded me of your cricket coverage.,off-topic,<user> i 've eaten too many dried apricots and just had to go to the toilet . what happened in there reminded me of your cricket coverage .
173,'296134337450086400',I haven't had lunch. Am literally about to turn into the hulk. SMASH.,off-topic,i have n't had lunch . am literally about to turn into the hulk . smash <allcaps> .
174,'296340674918363136',Gonna be an awkward trip to The airport,off-topic,gon na be an awkward trip to the airport
175,'296183922566512641',Rip a new hole in Conroy about the mega Telco disaster in NQ for us @vanOnselenP,off-topic,rip a new hole in conroy about the mega telco disaster in nq <allcaps> for us <user>
176,'296794833295638529',"@sophbenj I doubt youre all that interested in what I think, but Id be surprised if youre not worrying about nothing.",off-topic,"<user> i doubt youre all that interested in what i think , but id be surprised if youre not worrying about nothing ."
177,'296062820636823552',even if they do FUCK THEM,off-topic,even if they do fuck <allcaps> them <allcaps>
178,'296451485519187968',"My heart is nuclear, love is all the I fearrrr",off-topic,"my heart is nuclear , love is all the i fear <elong>"
179,'297241865579798528',"@Daniaaaaaaaaaal we can take gap years but i tak nak. after graduate, nak settle down in malaysia, get married haha",off-topic,"<user> we can take gap years but i tak nak . after graduate , nak settle down in malaysia , get married haha"
180,'296212719139442688',@teacuptempest that phrase much classier than Roos loose in the top paddock Nice.,off-topic,<user> that phrase much classier than roos loose in the top paddock nice .
181,'296554105734828032',I don't care that's its not thirsty Sunday or Tuesday I'm THRISTY THIRSTY THIRSTY TILL WE SEE THE SUN HAHAHA http://t.co/sw4EcumA,off-topic,i do n't care that 's its not thirsty sunday or tuesday i 'm thristy <allcaps> thirsty <allcaps> thirsty <allcaps> till <allcaps> we <allcaps> see <allcaps> the <allcaps> sun <allcaps> hahaha <allcaps> <url>
182,'295694136655364097',River has that 'big and effing scary' look about it again at UQ http://t.co/ImpJWqa8,off-topic,river has that ` big and effing scary ' look about it again at uq <allcaps> <url>
183,'297314621558251520',@ThroneofCastle lost motivation and kept forgetting. By the time the weekend rolls around I'm stuffed. Lol the children are fine :-),off-topic,<user> lost motivation and kept forgetting . by the time the weekend rolls around i 'm stuffed . lol the children are fine <smile>
184,'295405565050499072',@MarcMonster ahhh I want to see your tattoo so bad !!! So happy for you!,off-topic,<user> ah <elong> i want to see your tattoo so bad ! <repeat> so happy for you !
185,'295672179671048194',god i love the boys. i just hope they know it.:/ well... they're my life and i wouldn't be here without them. :( I love you  @janoskians,off-topic,god i love the boys . i just hope they know it. : / well . <repeat> they 're my life and i would n't be here without them . <sadface> i love you <user>
186,'295347350946336768',Sunday morning workout (@ Fitness First) http://t.co/OQKkP6hA,off-topic,sunday morning workout -LRB- @ fitness first -RRB- <url>
187,'296048059605983233',Cannot believe how self absorbed you've become. Keep this up... You'll see...,off-topic,can not believe how self absorbed you 've become . keep this up . <repeat> you 'll see . <repeat>
188,'297478156762353664',@OliveBeerthanks @coalition_man It keeps getting better!,off-topic,<user> <user> it keeps getting better !
189,'295380343601631233',@sophieecollins  I don't wanna die,off-topic,<user> i do n't wan na die
190,'297150047974481921',Buzzy got a cut and looks like a hot bitch,off-topic,buzzy got a cut and looks like a hot bitch
191,'295830075453083648',3% phone charge and still no electricity time to stare at the wall until it comes back on,off-topic,<number> % phone charge and still no electricity time to stare at the wall until it comes back on
192,'297185037785366531',@bunnykaikai What kind of effects do they use? Anything similar to OTT?,off-topic,<user> what kind of effects do they use ? anything similar to ott <allcaps> ?
193,'296449410148204544',"@jimmyti Maxing gives me a full 3-years before I feel like upgrading. And yeah, I use Windows + Linux VMs for various reasons.",off-topic,"<user> maxing gives me a full <number> - years before i feel like upgrading . and yeah , i use windows + linux vm <allcaps> s for various reasons ."
194,'296721460251222017',NOBLE HOUSE DESIGNER TALLBOY WITH LEATHER PANELS + 2 BEDSIDES $499.00 Bonogin http://t.co/jSa2GCe2,off-topic,noble <allcaps> house <allcaps> designer <allcaps> tallboy <allcaps> with <allcaps> leather <allcaps> panels <allcaps> + <number> bedsides <allcaps> $ <number> bonogin <url>
195,'295864523653529600',"Mac and cheese, chicken, choccie milk, movies and Ellen :)",off-topic,"mac and cheese , chicken , choccie milk , movies and ellen <smile>"
196,'295727719034003459',@twistieman CTA's DSL is down. Our NBN at home is on though. No help for work though,off-topic,<user> cta <allcaps> 's dsl <allcaps> is down . our nbn <allcaps> at home is on though . no help for work though
197,'295775392449572864',"Floods,fires,cyclones,tornados,droughts,heatstroke,king tides. Australia doesn't get much",on-topic,"floods , fires , cyclones , tornados , droughts , heatstroke , king tides . australia does n't get much"
198,'296446703702261760',Logan river peaking.. Stay safe my fellow qld'ers!  @ Old Pacific Highway Bridge http://t.co/KRDjSjm8,on-topic,logan river peaking . <repeat> stay safe my fellow qld ` ers ! @ old pacific highway bridge <url>
199,'296966525833850880',I wish someone explained the dress code to me before I dressed up,off-topic,i wish someone explained the dress code to me before i dressed up
200,'295480528293990400',@Al_Otaibi_88 it's heavy raining   and strong winds we just stay at house terrible,on-topic,<user> it 's heavy raining <elong> and strong winds we just stay at house terrible
201,'296243187931049984',@ChristianAntho your keek notifications are keeping me from my sleep -.- I can't turn them offfffff!,off-topic,<user> your keek notifications are keeping me from my sleep - . - i ca n't turn them of <elong> !
202,'297178410122350592',Round 2! #MS #bloodpressure @ St Andrew's Hospital http://t.co/XYju0TVg,off-topic,round <number> ! <hashtag> ms <allcaps> <allcaps> <hashtag> bloodpressure @ st andrew 's hospital <url>
203,'297293558438830081',@dciphoenix know that feeling my eyes are almost breaking the toothpicks! Lol I'm exhausted!,off-topic,<user> know that feeling my eyes are almost breaking the toothpicks ! lol i 'm exhausted !
204,'295478532874854400',Always find these so funny hahahaha http://t.co/mixSzI3a,off-topic,always find these so funny hahahaha <url>
205,'297283339105222658',Too many pubescent girls wearing heels at a grass infested festival. I'll never understand why.,off-topic,too many pubescent girls wearing heels at a grass infested festival . i 'll never understand why .
206,'296383449869201409',Flood flood flood... I decide to take a long weekend and head to Brisbane and end up trapped!!,on-topic,flood flood flood . <repeat> i decide to take a long weekend and head to brisbane and end up trapped ! <repeat>
207,'296079227663560704',HITACHI 14.4V 4 TOOL CORDLESS KIT - DRILL GRINDER SDS ROTARY $499.00 Stapylton http://t.co/zAWHujRE,off-topic,hitachi <allcaps> <number> v <number> tool <allcaps> cordless <allcaps> kit <allcaps> - drill <allcaps> grinder <allcaps> sds <allcaps> rotary <allcaps> $ <number> stapylton <url>
208,'297102461905272832',"Computers make very fast, very precise mistakes.",off-topic,"computers make very fast , very precise mistakes ."
209,'295844794532511747',"LOL at PHP defenders. Im a PHP hater, PHO lover.",off-topic,"lol <allcaps> at php <allcaps> defenders . im a php <allcaps> hater , pho <allcaps> lover ."
210,'296211686623432704',#stages of a #commission  from #existing #jewelery #jewellery #two #rings #become #one with @ Dan Cox Studio http://t.co/gCQ5KB43,off-topic,<hashtag> stages of a <hashtag> commission from <hashtag> existing <hashtag> jewelery <hashtag> jewellery <hashtag> two <hashtag> rings <hashtag> become <hashtag> one with @ dan cox studio <url>
211,'295674532985987073',@joshdefly @joshdefly @l0ndonfoolishly happens all the time,off-topic,<user> <user> <user> happens all the time
